,missing_percentage,difficulty,f1_micro,f1_macro,identifier,dataset
4,0.3902439024390244,4,0.666,0.6282526820360649,it,waveform-5000
5,0.4878048780487805,5,0.614,0.5219000363526084,it,waveform-5000
6,0.5853658536585366,6,0.362,0.25799559017934426,it,waveform-5000
7,0.6829268292682927,7,0.362,0.25799559017934426,it,waveform-5000
8,0.7804878048780488,8,0.338,0.16841056302939714,it,waveform-5000
9,0.8780487804878049,9,0.338,0.16841056302939714,it,waveform-5000
0,0.0,0,0.921875,0.9213558255672212,it,kr-vs-kp
1,0.08108108108108109,1,0.78125,0.780476092474446,it,kr-vs-kp
2,0.1891891891891892,2,0.78125,0.780476092474446,it,kr-vs-kp
3,0.2702702702702703,3,0.6953125,0.6927009078619812,it,kr-vs-kp
4,0.3783783783783784,4,0.6953125,0.6927009078619812,it,kr-vs-kp
5,0.4864864864864865,5,0.6953125,0.6927009078619812,it,kr-vs-kp
6,0.5675675675675675,6,0.6953125,0.6927009078619812,it,kr-vs-kp
7,0.6756756756756757,7,0.65625,0.6493150684931508,it,kr-vs-kp
8,0.7567567567567568,8,0.65625,0.6493150684931508,it,kr-vs-kp
9,0.8648648648648649,9,0.65625,0.6493150684931508,it,kr-vs-kp
0,0.0,0,0.7532467532467532,0.7124606918238994,it,diabetes
1,0.1111111111111111,2,0.7597402597402597,0.7216006253969804,it,diabetes
2,0.2222222222222222,3,0.7662337662337663,0.7275943396226415,it,diabetes
3,0.3333333333333333,4,0.7337662337662337,0.645021645021645,it,diabetes
4,0.4444444444444444,5,0.7337662337662337,0.645021645021645,it,diabetes
5,0.5555555555555556,6,0.7207792207792207,0.6210586552217454,it,diabetes
6,0.6666666666666666,7,0.7207792207792207,0.6210586552217454,it,diabetes
7,0.7777777777777778,8,0.7207792207792207,0.6210586552217454,it,diabetes
0,0.0,0,0.78775,0.7885440294272104,it,letter
1,0.058823529411764705,1,0.748,0.7486898940786577,it,letter
2,0.17647058823529413,2,0.596,0.5531413018808582,it,letter
3,0.23529411764705882,3,0.5565,0.5140526989975075,it,letter
4,0.35294117647058826,4,0.39575,0.34185609299319,it,letter
5,0.47058823529411764,5,0.20925000000000002,0.13406095673163712,it,letter
6,0.5294117647058824,6,0.17325,0.114657776003813,it,letter
7,0.6470588235294118,7,0.1265,0.08144520867533303,it,letter
8,0.7058823529411765,8,0.12975,0.05590966131418926,it,letter
9,0.8235294117647058,9,0.03775,0.00979176324465439,it,letter
0,0.0,0,0.872,0.6055173372246542,it,balance-scale
1,0.2,2,0.624,0.4089420027779962,it,balance-scale
2,0.4,4,0.696,0.481458202388435,it,balance-scale
3,0.6,6,0.584,0.37500000000000006,it,balance-scale
